Product ID,Store ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
1012,46,89.55,31.9,11.46,438,2,0.72,9.59,1.68
5327,34,92.66,24.19,8.88,205,4,6.43,5.21,1.54
9767,9,73.15,67.04,8.67,242,3,17.3,2.1,1.82
6312,94,80.81,79.02,14.62,169,4,11.57,3.54,2.49
3217,36,34.82,74.34,22.54,124,1,3.53,9.36,1.12
8580,93,83.86,31.54,47.78,374,1,1.3,9.22,0.68
8209,75,18.43,30.11,28.9,490,2,7.31,1.68,1.64
3138,37,95.63,34.33,38.76,390,1,3.0,4.34,1.59
6862,67,51.89,36.14,12.88,312,4,2.24,9.89,2.34
6891,12,96.2,95.95,22.34,229,1,17.15,7.7,0.56
5025,92,40.59,68.41,34.17,457,3,15.58,3.3,1.98
2608,35,67.68,35.07,48.87,468,3,18.88,6.21,2.28
8465,52,76.52,55.0,43.11,89,3,9.96,9.07,1.1
3849,14,86.52,29.49,11.9,262,1,12.11,9.63,0.77
7053,62,29.27,85.31,47.16,376,1,4.05,5.15,1.42
1854,44,67.8,22.0,23.22,186,2,6.55,7.87,1.73
6022,82,12.63,41.92,37.59,411,2,17.37,1.01,1.96
6016,68,44.94,60.12,10.77,473,2,7.76,2.15,0.79
4375,27,7.66,93.46,0.06,37,4,7.17,5.47,1.0
3103,33,64.58,70.0,1.4,106,3,9.17,2.83,1.65
9907,31,91.7,70.6,44.26,141,2,3.08,9.48,2.38
8389,82,44.6,99.38,25.72,48,4,6.2,3.63,1.36
9011,17,36.66,48.85,9.16,16,4,13.78,5.9,0.59
3448,59,7.35,98.65,40.52,336,1,9.34,7.13,2.0
3575,50,77.59,19.42,29.64,308,1,19.01,2.69,0.52
7368,64,54.62,39.41,10.63,81,3,18.22,8.07,0.64
5550,6,25.22,26.47,5.71,118,1,15.61,8.27,1.37
3652,73,36.8,79.32,41.87,452,1,16.14,8.32,0.86
1112,3,85.0,94.96,34.27,53,3,14.71,3.09,1.66
7196,17,46.58,60.79,21.48,468,1,6.4,8.49,2.21
3111,56,76.67,37.02,17.38,387,1,18.94,2.56,0.68
7633,57,22.83,95.19,44.57,441,2,15.57,7.23,1.38
8546,52,22.6,74.43,31.42,52,1,8.39,8.37,0.85
8737,3,99.99,62.1,49.04,140,4,8.52,4.57,0.9
8118,76,42.49,49.13,10.24,104,2,13.56,6.4,0.92
3603,45,73.68,88.91,9.37,189,2,5.28,3.34,1.96
4583,90,94.25,76.31,16.85,242,3,8.29,4.21,1.52
3901,77,59.8,49.88,6.18,160,3,5.97,3.02,2.26
2701,61,19.74,75.02,6.9,428,1,11.88,7.61,1.96
2216,16,96.16,61.23,2.39,6,4,17.35,7.33,0.52
1572,68,81.86,69.77,49.23,347,3,7.74,3.2,2.24
1864,12,34.06,35.13,33.51,96,3,8.27,3.42,1.26
2752,50,70.02,17.74,20.95,152,2,10.37,4.99,2.39
2666,67,22.99,65.86,4.38,10,4,12.99,4.02,2.49
8952,26,10.54,49.85,39.28,439,1,2.33,4.17,2.2
3650,74,42.53,59.29,13.66,483,3,1.97,6.24,0.77
9498,45,80.6,72.26,14.59,487,4,17.4,7.91,2.15
8382,34,42.53,98.24,20.93,345,1,16.19,6.36,1.18
2729,39,18.15,99.14,44.26,19,1,10.24,4.27,0.99
5845,25,23.83,24.97,17.49,74,3,13.43,1.5,1.1
2461,89,69.04,36.3,13.6,471,1,18.29,7.77,2.21
9225,93,14.24,83.11,25.74,47,2,4.39,2.16,1.31
9286,61,22.78,19.41,2.18,448,4,15.24,3.51,1.92
9631,55,70.15,30.58,1.03,447,2,3.2,3.4,2.14
4911,88,8.58,34.87,36.15,259,1,17.69,9.17,0.69
4458,40,38.05,15.8,40.2,91,4,15.46,7.24,0.76
9540,34,42.47,99.33,5.96,436,4,15.31,8.41,1.53
2262,47,32.05,23.87,12.5,400,3,3.4,1.36,2.43
9655,88,28.02,53.55,5.16,234,2,3.0,3.06,1.86
2773,60,51.31,25.86,38.14,30,3,5.73,1.01,0.51
1762,89,60.77,94.73,40.94,397,4,10.41,2.29,1.03
3241,8,67.69,61.61,20.61,274,2,16.07,6.71,1.63
9178,72,68.73,93.6,11.17,288,3,6.73,6.62,2.14
7368,70,11.44,19.58,9.89,177,3,9.73,7.75,1.66
8765,54,52.29,8.55,20.07,474,3,14.9,6.5,1.7
2093,53,66.45,61.06,19.92,269,1,12.03,8.55,1.55
3567,54,15.59,28.14,47.43,35,4,18.84,6.21,2.1
3744,89,72.04,24.46,43.41,499,2,0.56,3.42,1.0
5812,88,10.5,10.15,37.09,340,1,17.16,3.97,2.4
4104,69,47.14,93.48,21.78,330,1,8.95,2.79,1.49
6410,39,6.85,14.05,42.26,348,3,9.62,5.58,1.61
2398,47,14.64,38.55,26.0,475,3,13.14,1.35,0.65
2695,22,93.2,79.08,18.24,296,1,11.25,8.97,1.73
7569,23,33.29,54.45,5.92,217,2,10.93,5.55,2.18
6079,74,53.21,94.38,36.52,33,4,11.25,4.07,1.74
1926,60,62.23,82.26,31.81,163,3,6.4,2.37,1.19
3766,50,93.32,40.34,20.51,338,1,18.0,8.43,0.59
8288,21,69.5,77.87,32.93,95,3,9.62,1.14,2.06
7251,80,44.51,6.24,49.4,265,4,0.06,4.34,1.64
5341,57,11.26,11.23,11.36,105,3,7.72,4.36,2.2
5345,20,23.75,40.41,5.56,237,1,17.59,3.71,1.12
9606,8,10.67,80.45,45.53,267,4,15.13,2.75,2.44
4711,47,35.44,48.26,49.55,196,2,4.74,6.36,1.97
9460,92,20.15,68.47,11.76,451,2,17.43,4.36,0.79
3301,83,34.14,37.72,48.68,281,4,11.32,1.88,2.08
2422,25,15.72,53.65,39.65,41,4,9.77,7.48,2.25
6350,2,88.92,71.33,2.21,309,1,15.91,6.0,1.55
4855,74,87.97,48.49,48.7,385,2,19.85,7.35,2.22
1742,11,46.24,37.46,44.06,307,4,16.46,5.39,0.58
8352,4,24.73,65.71,18.22,28,3,3.01,5.83,1.02
4306,44,9.56,85.94,5.79,349,1,11.36,6.07,2.31
5444,52,48.08,53.08,7.28,299,4,3.45,5.47,0.7
2374,20,69.73,17.41,5.79,20,3,19.85,9.92,2.42
6444,44,58.14,68.63,30.49,183,3,5.34,6.26,0.96
9296,57,62.47,14.58,42.69,248,1,17.53,8.44,2.36
1494,1,58.44,47.43,0.84,128,1,12.46,8.08,1.75
1620,23,63.79,5.42,11.51,6,2,0.07,9.54,1.81
9070,25,39.28,98.48,24.58,25,2,13.58,2.24,2.49
1800,98,42.3,34.36,1.21,474,2,4.91,7.56,1.75
4568,99,22.02,31.97,23.07,332,1,12.79,5.09,1.25
6621,78,94.52,70.46,14.98,284,1,8.54,2.04,1.18
3654,19,50.61,46.84,30.37,149,4,8.27,7.89,0.82
6222,39,18.46,40.04,26.08,312,1,0.28,7.78,1.45
4073,72,33.47,65.81,18.58,248,3,9.6,2.35,1.44
9008,93,98.25,97.08,29.88,344,3,10.12,2.49,2.07
3778,38,78.41,22.7,18.47,209,4,14.52,7.65,1.09
7086,55,92.42,18.59,25.51,47,2,11.33,3.6,0.51
8606,85,80.66,87.15,24.36,263,4,8.66,6.23,1.2
5887,40,96.33,22.14,36.74,318,2,8.52,1.33,1.19
9697,89,79.99,34.25,5.9,393,3,2.22,4.6,1.79
9938,3,15.04,31.88,38.31,42,2,9.13,3.82,1.55
7826,52,43.29,66.64,31.97,206,2,16.41,3.92,0.66
8869,75,19.05,41.9,22.17,9,2,9.3,9.07,0.5
9616,57,38.76,28.72,16.56,288,3,3.2,6.02,1.96
9283,36,48.52,11.22,33.63,266,2,15.53,4.12,1.88
1243,96,26.73,17.46,23.28,331,3,3.0,1.01,0.95
5568,61,40.78,69.66,39.14,18,3,19.93,4.18,1.42
7668,89,9.35,79.26,16.92,354,2,5.05,7.16,1.98
3032,37,89.95,45.18,15.52,69,1,13.21,1.17,2.13
3499,14,79.89,23.56,47.49,25,4,0.41,2.54,1.47
7219,89,34.24,19.27,43.34,46,4,7.48,5.89,2.01
3844,63,45.07,76.71,34.6,238,3,0.24,1.3,1.09
8626,53,27.06,73.37,16.0,239,4,6.6,3.06,1.83
9296,46,79.81,88.45,25.52,390,4,16.22,5.2,1.34
7531,21,72.97,82.42,0.63,310,2,10.99,4.62,2.28
8977,1,95.61,28.31,16.8,70,4,18.76,1.2,1.03
6669,92,65.65,72.55,23.0,492,1,6.94,3.31,2.25
4339,54,85.56,6.08,32.37,495,4,15.28,5.25,0.59
8386,21,87.4,8.75,11.56,248,4,14.97,2.52,2.41
3987,91,35.65,28.26,21.52,419,2,7.16,4.31,1.48
7703,35,53.1,49.59,18.59,456,4,10.38,9.88,0.83
4964,21,30.53,60.9,38.59,237,1,5.15,5.66,0.78
6971,98,54.96,74.49,29.56,49,3,14.14,9.27,1.16
5225,84,23.18,96.33,8.14,471,1,2.32,7.98,1.02
7619,24,95.57,54.58,20.8,104,1,13.55,8.28,0.54
6514,81,37.62,59.73,20.48,156,4,4.26,6.45,0.83
5065,90,45.65,28.26,30.12,319,4,16.79,8.42,2.22
4380,26,25.88,24.38,41.38,481,1,8.49,9.47,1.65
6734,11,80.29,83.83,27.36,340,2,18.08,1.71,2.08
6446,60,33.48,43.84,13.48,119,1,2.42,4.45,2.19
4145,76,32.89,47.73,16.02,456,4,8.76,6.06,0.58
3051,45,13.69,17.99,13.76,250,1,12.84,2.48,1.97
2790,67,50.37,50.33,15.74,88,2,13.51,9.25,1.57
2659,27,84.57,83.55,37.34,305,2,17.45,1.64,1.13
4458,23,44.71,16.5,22.8,16,1,5.82,9.53,1.77
7634,69,80.67,24.23,17.1,422,3,19.22,7.9,2.18
5890,49,77.33,65.19,26.31,490,4,1.46,5.05,1.89
7776,54,24.71,56.42,4.71,398,2,18.3,3.78,1.57
1764,2,58.71,49.26,21.6,404,2,13.22,9.08,1.34
1212,96,65.27,42.51,11.06,105,4,19.12,2.97,1.27
4888,19,74.46,74.72,46.42,203,3,5.46,7.91,2.04
7087,63,33.5,29.85,4.99,377,2,1.18,3.06,2.18
7930,24,76.09,76.52,34.43,149,2,2.31,7.09,1.08
8363,58,12.95,81.34,8.43,339,4,8.7,1.15,2.0
3470,81,50.28,77.25,28.99,77,2,18.65,3.89,2.04
1114,92,99.07,83.37,45.17,251,2,11.54,1.95,1.57
5884,74,41.45,47.35,14.91,132,1,1.29,9.45,1.86
9160,97,55.63,84.09,41.39,190,3,10.2,2.38,2.33
6150,33,15.47,86.91,27.36,105,3,14.57,3.47,2.41
3176,64,95.06,70.58,40.86,393,2,0.54,9.37,1.22
2515,84,52.4,66.22,19.58,281,3,1.07,9.04,2.2
3506,57,62.91,89.6,9.09,32,3,11.66,9.82,1.7
6332,95,27.81,47.79,23.13,365,4,12.49,2.44,2.48
3916,43,19.57,79.78,2.52,24,2,0.59,1.98,2.0
5293,84,33.23,96.92,25.6,303,2,10.6,2.74,1.17
8882,33,26.14,37.71,15.21,136,1,16.99,7.07,1.54
8670,29,69.63,65.45,5.73,330,3,12.49,5.59,1.6
9629,91,66.94,88.27,33.05,301,4,11.76,1.35,0.52
8844,79,9.06,62.23,3.47,138,3,3.65,2.45,1.61
4783,91,40.61,35.99,0.91,146,4,5.89,2.7,1.19
6377,22,79.62,93.84,36.88,168,3,15.41,7.67,0.9
9616,18,94.93,92.0,32.92,274,1,18.46,6.98,0.76
2175,96,42.22,80.05,35.58,361,2,10.23,9.63,1.48
4269,37,61.56,54.32,9.51,457,3,17.14,9.29,0.64
9066,20,80.13,96.78,46.55,155,1,9.94,5.1,0.6
9521,70,60.02,24.14,12.36,460,3,1.04,2.86,1.91
7393,30,41.59,76.8,33.5,124,4,12.25,5.82,1.2
3305,7,73.3,67.5,44.89,169,3,6.52,7.9,1.93
9187,21,48.36,37.32,8.28,22,4,3.57,6.01,1.31
6942,9,21.16,44.74,29.48,207,2,18.58,7.93,1.83
1790,91,13.68,15.77,32.42,114,4,16.39,7.08,0.78
2034,67,41.66,27.87,16.14,218,1,16.03,8.0,0.64
8531,85,50.77,25.55,18.98,168,3,3.02,3.8,0.71
4218,45,24.46,41.11,15.67,67,2,13.66,6.12,2.48
2489,33,61.35,60.83,3.75,1,3,13.92,7.39,1.06
7358,77,53.85,34.36,2.91,423,2,11.73,1.89,1.95
7120,7,88.36,69.56,31.92,143,4,2.38,8.93,0.84
5859,21,32.32,70.62,4.85,33,1,8.15,8.76,1.55
6654,50,23.16,48.05,29.07,489,4,17.48,6.58,0.54
5746,55,53.61,21.42,28.35,139,1,9.69,2.24,0.6
7881,15,94.06,68.8,11.73,327,1,7.82,9.14,0.87
7080,9,92.0,82.9,8.3,307,3,13.29,3.15,1.54
6294,67,59.34,45.95,7.12,392,1,9.77,6.64,1.38
5986,82,45.19,29.96,8.61,498,3,12.48,2.84,1.03
5277,2,36.65,41.25,35.59,260,4,12.82,4.65,1.74
9901,16,94.52,22.96,41.21,335,1,7.05,7.55,2.35
6299,17,74.56,84.3,27.58,400,2,11.73,8.21,1.56
4888,52,77.89,70.17,40.09,427,3,18.81,5.48,0.67
1844,97,52.2,32.65,29.21,87,2,16.63,2.92,1.95
2485,39,46.37,25.15,7.3,145,3,0.82,1.77,0.66
4891,68,15.86,58.43,44.02,176,1,5.16,1.88,1.02
2086,65,62.06,35.43,11.33,425,1,4.94,9.69,2.16
4532,67,54.14,84.08,46.34,143,4,5.89,9.59,2.06
2631,39,61.72,47.67,36.92,333,3,18.26,8.58,2.4
2587,83,35.77,99.48,21.7,110,2,17.94,4.48,0.81
9963,44,27.58,7.51,21.53,225,3,0.92,4.3,1.45
2916,17,17.3,6.32,8.38,73,1,14.44,2.9,2.24
4805,64,78.96,42.75,4.43,16,1,6.68,2.21,1.23
7183,87,33.33,82.23,47.13,243,3,10.25,1.36,2.19
3884,53,21.61,90.41,3.56,198,4,15.67,6.52,0.92
2663,92,59.84,73.32,17.5,100,1,17.64,5.54,1.76
5750,28,50.13,47.06,25.95,103,3,11.31,3.59,0.94
8677,83,99.26,12.92,2.66,393,1,18.83,8.87,1.81
6796,79,39.59,40.68,7.75,400,1,11.19,4.17,1.12
9574,87,79.8,83.72,31.18,140,3,18.19,8.09,1.53
6839,92,91.0,88.27,19.49,344,3,8.15,5.95,0.88
4307,67,77.9,39.55,43.35,297,3,16.54,7.95,1.83
7717,18,69.91,27.86,49.94,321,1,5.67,7.74,0.98
5104,65,62.6,13.66,6.59,407,4,7.87,2.68,1.81
3072,85,27.96,39.68,48.81,241,1,2.53,2.81,1.14
6713,48,95.92,81.08,32.6,120,4,1.63,8.21,2.25
3956,14,38.45,78.77,22.79,65,3,3.35,2.62,1.26
7871,40,10.28,91.66,20.21,125,1,8.83,5.58,0.92
5980,7,84.46,53.91,49.17,139,4,18.12,8.88,1.9
5684,72,98.69,37.3,23.05,15,1,18.43,4.17,1.85
4275,42,63.91,88.69,44.26,191,3,12.36,8.37,1.83
6478,29,51.9,82.9,0.05,382,1,7.57,7.49,1.84
5550,1,7.59,95.48,1.73,321,4,15.13,8.51,0.57
3971,45,12.93,98.56,3.94,170,4,12.63,4.19,2.22
9653,35,99.08,41.23,8.49,327,1,13.18,4.86,0.85
3042,56,93.01,27.11,1.52,484,1,17.35,3.26,1.56
1044,29,45.97,76.68,37.67,24,2,18.47,1.82,2.28
6202,61,53.23,57.44,44.51,244,2,10.29,3.26,0.81
9408,90,92.85,20.19,10.79,467,2,17.46,5.48,2.0
2838,9,27.16,40.02,32.13,234,4,18.63,2.36,2.44
3494,42,93.02,99.5,39.83,24,1,14.33,3.76,0.71
7343,37,13.16,91.47,18.32,320,1,2.24,8.35,2.09
3975,14,6.73,54.04,27.22,299,3,2.36,2.69,2.03
5779,20,73.04,67.05,14.8,315,1,12.41,1.6,1.15
4638,3,60.18,94.83,14.05,163,1,13.47,7.42,1.25
6823,73,36.63,33.88,43.85,437,4,0.19,4.43,1.95
1332,47,23.47,61.88,23.48,380,2,16.34,7.84,1.9
4826,83,80.8,38.1,31.6,302,1,3.03,5.61,2.38
1712,21,22.54,11.93,25.02,77,1,14.42,4.75,1.12
6493,82,51.6,63.44,18.41,340,4,3.47,4.15,0.59
4842,43,12.53,14.89,5.03,333,2,18.93,2.44,0.76
6576,97,90.99,92.57,33.06,387,2,12.91,9.1,1.73
6326,70,92.12,57.61,5.45,446,2,18.27,7.94,2.23
2409,6,97.42,11.7,15.2,33,2,15.26,2.08,0.75
9156,91,10.57,10.97,6.29,219,1,6.36,3.24,1.04
3865,57,56.72,49.15,20.47,428,4,10.15,9.05,1.97
3780,15,33.59,14.19,22.85,410,3,16.25,3.57,1.45
1178,57,88.83,41.74,3.94,358,3,9.35,6.74,2.04
4486,65,45.95,80.61,26.85,379,1,16.46,6.14,1.14
8491,28,82.08,47.17,34.28,377,1,0.25,1.99,2.1
4587,63,99.5,28.44,6.72,227,1,10.11,6.56,2.23
8854,30,46.23,57.06,30.03,376,2,1.89,9.52,0.51
4174,49,49.39,54.91,41.45,87,3,10.83,4.51,2.24
1273,90,36.89,40.63,22.28,119,4,4.15,2.12,1.84
3279,3,63.35,32.04,27.68,277,2,9.85,8.42,1.69
1562,1,46.84,90.31,22.07,248,4,8.48,9.69,1.79
7509,99,47.7,36.34,40.4,455,1,4.37,6.6,0.66
7136,49,45.49,84.65,19.01,141,1,19.15,5.74,2.05
5341,91,99.28,87.38,19.96,384,2,14.16,5.14,1.23
1970,95,64.66,95.0,26.85,424,2,9.03,9.64,0.86
2889,61,45.42,97.06,43.27,385,4,1.34,5.71,2.17
4111,32,91.53,52.51,16.23,111,1,17.17,9.21,2.22
6317,91,48.25,24.38,31.14,128,2,1.69,8.66,1.28
6812,93,78.32,98.9,29.02,349,3,18.16,1.09,0.98
5305,12,94.65,35.71,39.86,128,1,2.05,2.78,1.63
1771,5,18.79,6.57,13.92,388,4,14.55,3.14,0.55
5264,20,7.13,57.55,22.17,223,1,12.81,6.01,2.44
1175,52,54.74,98.7,38.52,198,3,13.18,4.21,1.83
9485,6,77.62,77.08,18.35,52,4,4.79,5.45,1.55
3550,35,49.17,64.66,22.87,374,1,12.24,8.67,1.55
2203,99,11.18,14.93,22.94,117,3,7.22,7.91,0.64
3557,41,71.34,77.31,37.26,277,4,0.1,4.1,1.32
8735,19,82.03,96.95,27.66,357,2,17.81,4.48,1.71
6900,11,14.26,75.0,22.52,348,2,19.69,2.74,2.3
7176,60,20.75,11.53,40.04,62,4,12.03,5.84,0.58
5028,52,63.51,36.97,44.83,243,4,13.77,9.73,1.36
6393,67,50.89,98.04,13.18,15,2,12.83,3.45,1.19
3788,48,8.76,74.63,5.64,389,2,14.2,7.51,0.62
1284,59,18.9,75.22,3.45,47,3,12.96,6.39,1.16
1755,34,70.55,62.95,30.26,58,1,5.21,2.69,0.59
5238,12,59.79,21.71,1.65,319,1,9.4,4.01,1.14
8349,86,31.75,84.94,44.37,461,2,9.99,9.1,1.72
6078,38,39.03,64.85,27.04,98,4,9.65,6.91,1.09
2325,29,80.88,80.38,20.2,190,2,4.55,2.36,2.47
8426,28,30.5,80.88,7.73,284,2,13.04,3.68,0.87
4798,48,68.23,82.2,23.79,295,3,17.46,6.31,0.69
5012,44,54.54,72.53,20.31,31,2,11.51,7.18,1.35
8804,23,59.63,63.63,23.68,349,4,7.41,2.91,1.99
9612,43,80.07,91.4,45.99,101,2,9.2,1.49,0.91
3279,12,15.14,64.87,2.94,156,4,18.81,3.5,1.47
2830,19,93.22,17.64,41.94,40,2,13.77,4.11,2.39
2827,1,33.57,58.74,23.26,135,4,19.32,9.55,1.09
1867,59,66.15,13.38,4.9,453,3,0.67,1.24,1.49
3085,35,82.32,60.24,4.9,77,1,8.69,9.72,1.74
5921,81,74.65,81.36,41.48,218,3,5.59,1.42,1.84
6437,49,82.41,84.22,42.81,18,4,10.28,2.98,1.69
8614,82,52.02,6.24,30.56,327,2,4.55,4.55,1.46
5226,18,90.78,29.72,27.51,364,1,15.14,3.13,2.0
7695,3,8.59,55.38,14.3,170,1,18.76,6.56,0.53
3451,41,26.74,36.66,11.51,103,1,17.78,4.61,2.19
1754,45,44.69,44.13,37.88,418,4,0.97,3.32,1.17
1370,79,23.38,85.74,40.69,300,1,17.7,4.41,1.46
8250,7,16.74,35.25,23.71,70,4,11.71,9.24,0.66
5560,95,39.07,99.65,41.91,472,4,8.51,4.62,2.41
1379,28,89.6,83.72,27.08,24,1,16.12,3.31,0.88
2008,64,79.04,88.55,48.89,268,4,14.15,4.27,2.32
1363,85,28.05,77.51,25.44,333,3,14.98,8.81,2.27
4997,68,58.79,94.16,48.43,77,3,13.23,9.13,0.91
1591,83,42.08,8.82,14.11,72,2,15.57,9.45,0.68
7074,47,71.76,43.55,46.48,185,3,11.16,5.84,1.17
8707,84,46.06,14.12,39.49,255,3,18.35,2.32,1.69
7096,13,14.53,84.65,34.65,83,4,3.7,4.26,1.31
1489,78,23.95,95.18,44.43,45,1,5.51,7.44,2.48
5252,62,22.92,76.75,1.29,65,3,10.09,3.08,2.11
6160,83,61.86,21.83,36.14,167,3,4.09,2.41,2.05
8323,82,91.67,56.12,15.51,485,2,19.46,8.21,1.91
5605,16,33.48,41.89,27.16,394,2,13.61,9.88,1.83
1288,94,51.97,35.31,30.75,73,3,13.29,6.63,1.02
5588,95,49.49,91.75,15.16,395,4,12.3,1.72,2.37
3924,47,13.07,46.58,27.44,407,4,3.14,9.5,2.34
7123,41,14.89,14.13,23.36,160,2,0.58,9.27,1.44
3731,96,97.35,47.03,47.18,494,1,15.25,1.64,2.13
4731,11,90.36,92.64,49.19,310,4,9.19,7.53,1.48
5280,5,41.68,22.37,12.34,377,2,2.22,6.39,0.89
2688,50,79.4,80.8,49.87,492,4,0.32,5.3,1.19
6706,89,46.86,77.19,6.93,145,2,5.79,2.98,0.92
1493,95,6.55,70.75,25.09,180,2,13.15,1.84,1.37
3816,44,94.69,91.37,19.15,339,4,6.03,8.24,1.06
9023,49,99.27,82.61,5.86,153,2,6.73,7.19,1.0
6242,21,5.36,57.14,15.7,144,4,5.17,8.72,1.47
1178,10,30.36,29.2,33.94,400,4,16.14,7.13,1.2
9064,41,21.79,63.1,25.45,316,3,1.31,8.53,2.0
5310,28,42.68,13.17,24.83,19,1,9.6,9.66,1.75
4734,73,60.33,60.48,25.6,395,3,18.48,7.68,1.73
5024,49,18.19,57.12,36.72,456,1,8.3,6.85,0.68
6164,32,39.04,49.23,8.66,361,1,19.44,9.49,2.46
9333,27,32.98,72.51,47.92,404,2,13.83,9.87,2.25
6050,41,10.15,72.91,36.43,479,4,13.42,2.85,1.18
2751,32,99.02,44.24,14.72,330,3,18.52,7.82,1.41
4981,67,46.53,45.9,14.17,134,2,18.41,4.35,2.3
3432,83,55.37,9.93,5.87,91,4,15.88,9.43,1.56
8030,2,66.37,98.8,5.3,269,1,15.67,9.32,1.85
2297,61,20.95,36.14,15.78,153,1,11.61,6.13,0.58
1929,95,51.01,31.77,47.74,208,4,3.55,9.81,2.18
2120,70,62.47,79.34,15.26,141,3,4.03,4.24,1.72
5621,14,20.74,48.36,35.31,422,4,19.12,7.69,1.27
8577,94,42.51,81.77,21.54,314,1,1.17,6.38,2.41
5061,62,54.25,82.04,45.31,334,4,0.49,6.27,1.28
6428,88,80.83,27.8,6.38,252,1,6.98,5.07,0.87
3426,19,14.6,7.42,32.24,381,4,9.02,4.59,1.96
8445,83,54.3,31.57,35.89,10,3,17.3,9.46,2.1
1940,94,70.64,80.11,0.96,169,1,12.25,1.38,0.83
6751,65,67.36,47.05,26.82,488,3,2.31,9.25,1.57
3048,12,26.28,53.66,45.5,334,3,2.16,6.3,1.9
7861,53,88.79,58.62,27.86,249,2,10.06,2.26,2.24
4217,68,81.66,49.76,30.3,364,3,11.1,8.63,2.07
9757,87,85.85,50.45,47.77,31,4,2.32,3.62,1.31
7215,89,49.76,80.07,19.77,253,1,3.51,2.08,1.04
5268,93,18.06,38.21,12.11,423,3,2.98,9.38,0.88
7287,94,18.79,37.38,15.64,52,3,17.57,6.55,2.48
6175,27,60.09,59.11,29.86,116,1,15.98,1.82,2.02
4005,93,69.34,89.12,8.18,422,4,0.9,2.42,0.51
2827,67,44.83,53.29,34.47,409,1,4.1,7.14,2.45
2924,30,14.87,21.75,2.33,406,3,0.02,8.2,2.01
9811,14,80.63,41.47,47.24,342,1,13.38,2.49,1.81
3566,18,75.32,50.74,10.03,159,4,16.72,1.75,1.4
7615,33,12.03,80.53,45.51,409,1,7.49,4.02,1.35
8482,38,68.53,74.56,34.89,470,4,4.56,6.23,1.37
6401,77,47.3,61.29,26.6,359,3,16.44,8.53,1.26
6068,34,91.71,33.75,49.42,127,2,2.23,9.28,1.88
4092,1,50.15,59.58,45.22,111,3,12.02,9.09,1.37
4367,96,88.7,57.08,26.8,311,4,8.03,3.38,0.77
5091,94,36.14,20.5,42.61,54,3,3.96,9.01,0.86
6325,59,50.87,65.78,35.09,390,3,10.26,8.83,1.46
2287,21,25.64,38.55,34.61,45,3,8.66,8.94,1.61
3162,1,95.36,16.78,37.59,143,4,5.48,9.72,2.42
9244,23,34.62,52.32,23.42,353,1,19.31,1.22,0.96
5660,48,17.35,89.49,24.87,419,4,9.9,2.56,0.66
3588,50,21.39,47.46,27.84,36,4,8.76,1.49,1.56
7689,85,31.88,79.58,34.1,307,1,13.14,2.89,1.22
8001,92,41.2,8.53,16.9,195,1,9.1,4.84,0.75
6067,68,20.44,27.65,34.45,229,2,5.52,9.86,2.41
3571,27,22.1,36.07,45.67,278,1,19.55,2.75,0.58
1912,70,44.04,60.64,46.49,421,2,5.96,5.63,1.17
5791,2,91.51,47.16,36.93,286,1,16.35,8.98,1.61
6881,97,49.85,95.66,43.16,128,3,13.7,9.45,0.5
5133,15,82.19,43.21,33.04,381,2,8.5,8.66,1.61
7476,94,33.61,80.38,14.77,467,2,16.5,8.23,1.01
1014,71,59.25,15.61,23.25,29,3,11.58,9.73,1.01
2714,49,52.14,95.99,3.18,141,3,11.72,6.23,1.48
1411,22,27.41,53.92,49.77,230,4,3.96,2.38,0.53
7898,14,75.28,77.69,25.68,232,2,8.54,7.02,1.81
1138,48,14.71,5.84,25.29,224,2,2.45,7.46,0.89
1964,7,36.1,23.34,21.69,280,2,18.43,8.32,1.0
3581,94,87.27,15.42,48.01,225,3,13.0,8.31,0.82
5066,27,72.8,73.79,12.8,253,2,8.45,9.36,1.21
3282,27,64.57,74.49,46.72,206,1,1.18,2.72,1.74
2906,88,96.39,44.14,49.43,268,3,3.23,9.48,2.0
6568,58,5.05,71.5,24.22,50,1,5.98,4.92,2.21
9053,81,40.01,27.56,32.8,108,3,14.68,6.72,1.84
3800,63,34.94,6.13,45.67,374,4,19.6,4.57,2.28
5504,64,83.63,12.62,43.35,91,2,11.11,2.93,2.36
7199,58,79.91,59.1,25.2,476,2,11.26,9.67,1.13
1843,27,71.02,62.43,19.94,348,4,1.56,6.02,0.6
4120,63,36.81,67.41,17.95,377,4,5.94,1.5,1.16
5351,71,80.88,19.1,38.35,309,2,11.48,1.72,2.43
6419,48,90.04,78.94,16.29,426,1,16.4,7.41,2.12
8158,85,52.73,23.76,32.82,430,2,2.16,8.0,1.41
5620,78,22.97,71.69,45.43,310,1,3.67,9.27,1.01
8882,41,73.48,53.48,4.53,198,4,5.59,5.47,1.23
4360,87,6.17,62.79,26.99,243,3,6.41,8.66,0.6
3058,43,21.8,91.3,10.38,400,4,18.62,9.61,2.02
2216,23,71.55,61.87,45.66,462,1,2.29,6.85,0.93
8401,42,89.02,52.21,34.37,390,2,10.6,1.05,1.48
8665,91,77.67,88.54,26.75,302,4,4.77,6.02,2.46
8190,83,67.5,8.46,32.13,56,1,4.7,7.6,2.38
2713,63,52.59,25.09,7.98,98,1,13.89,6.23,2.31
