Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
3329,2024-01-02,56,172,75.95,Yes,Festival,Weather,Stable,Regular
1846,2024-02-26,56,19,78.66,Yes,Holiday,None,Stable,Budget
4037,2024-07-03,25,347,41.52,Yes,Holiday,None,Increasing,Premium
3126,2024-02-08,30,120,38.37,Yes,None,Competitor Pricing,Decreasing,Regular
2868,2024-06-28,45,243,25.31,No,Holiday,Economic Indicator,Stable,Regular
3342,2024-02-29,43,476,24.35,No,Festival,Weather,Stable,Premium
9825,2024-04-24,28,16,26.4,Yes,None,Competitor Pricing,Decreasing,Budget
5546,2024-05-18,49,300,17.27,No,Festival,Economic Indicator,Decreasing,Regular
7736,2024-08-07,21,169,70.09,Yes,Festival,Economic Indicator,Decreasing,Budget
7987,2024-10-17,20,312,83.14,Yes,Festival,Economic Indicator,Increasing,Premium
5462,2024-09-03,84,113,66.98,No,Holiday,Weather,Increasing,Budget
7643,2024-01-15,96,468,54.95,Yes,Festival,None,Increasing,Regular
9059,2024-02-21,23,200,99.88,Yes,Holiday,Economic Indicator,Stable,Regular
6346,2024-01-15,63,339,69.15,Yes,Holiday,Competitor Pricing,Stable,Regular
5755,2024-05-28,66,62,44.17,Yes,Festival,Competitor Pricing,Stable,Regular
3295,2024-04-06,65,103,62.96,Yes,None,Competitor Pricing,Stable,Budget
3477,2024-03-28,1,78,84.79,Yes,None,Competitor Pricing,Increasing,Regular
6483,2024-09-29,88,157,40.27,Yes,Festival,Economic Indicator,Stable,Premium
5518,2024-09-26,20,104,87.62,Yes,None,Economic Indicator,Stable,Budget
2340,2024-08-28,93,195,55.79,Yes,Holiday,Competitor Pricing,Decreasing,Regular
8794,2024-05-22,53,222,37.66,No,Festival,Competitor Pricing,Increasing,Premium
7274,2024-11-23,64,9,18.12,No,Holiday,Competitor Pricing,Increasing,Premium
8834,2024-04-25,51,118,23.85,Yes,Holiday,Weather,Increasing,Regular
8215,2024-12-14,96,148,66.48,No,None,Competitor Pricing,Increasing,Regular
1229,2024-03-18,22,458,56.69,No,Holiday,Economic Indicator,Decreasing,Premium
7649,2024-09-19,44,23,8.27,Yes,None,Economic Indicator,Stable,Budget
3408,2024-01-07,39,468,85.13,Yes,Festival,Competitor Pricing,Decreasing,Regular
4792,2024-08-08,87,437,61.69,Yes,Festival,Economic Indicator,Stable,Regular
8346,2024-09-27,82,35,80.88,Yes,Holiday,Weather,Increasing,Regular
8990,2024-05-28,97,492,26.49,No,Festival,Competitor Pricing,Increasing,Premium
6857,2024-02-10,40,392,54.92,Yes,Holiday,Competitor Pricing,Increasing,Budget
2960,2024-09-02,8,456,19.19,Yes,Festival,Economic Indicator,Decreasing,Budget
2030,2024-12-09,2,483,44.21,No,Festival,Weather,Decreasing,Regular
8106,2024-11-05,69,93,72.02,Yes,None,Competitor Pricing,Increasing,Budget
7379,2024-06-29,66,331,40.64,No,Festival,Competitor Pricing,Increasing,Budget
2656,2024-12-18,6,289,54.74,Yes,None,Competitor Pricing,Decreasing,Budget
1661,2024-12-20,36,414,60.87,No,None,Economic Indicator,Stable,Premium
5624,2024-12-10,29,455,67.19,Yes,Holiday,Weather,Stable,Regular
3517,2024-06-20,70,457,61.79,Yes,Holiday,Weather,Stable,Budget
1739,2024-03-28,54,431,54.89,Yes,Holiday,Economic Indicator,Increasing,Budget
3403,2024-05-13,3,133,44.16,Yes,Holiday,Weather,Decreasing,Regular
8050,2024-07-18,8,413,70.51,Yes,Holiday,Economic Indicator,Decreasing,Premium
7383,2024-08-27,9,91,65.88,Yes,None,Competitor Pricing,Decreasing,Premium
8787,2024-12-25,95,39,87.26,Yes,Festival,None,Stable,Budget
2844,2024-03-29,1,87,76.7,No,Festival,Weather,Increasing,Regular
3803,2024-04-18,68,310,70.54,No,Festival,None,Decreasing,Premium
7174,2024-03-28,30,127,37.1,Yes,None,Competitor Pricing,Increasing,Regular
4645,2024-11-28,64,456,71.23,Yes,Festival,Weather,Stable,Regular
4048,2024-04-23,82,60,69.76,Yes,Festival,Weather,Decreasing,Regular
6843,2024-07-16,59,61,16.65,Yes,Holiday,None,Increasing,Premium
5088,2024-11-12,25,19,75.74,Yes,Holiday,Weather,Increasing,Regular
7207,2024-07-21,97,497,65.12,Yes,None,Weather,Decreasing,Premium
4123,2024-09-18,78,492,99.87,Yes,Holiday,Weather,Decreasing,Premium
5781,2024-06-03,28,61,58.92,Yes,Festival,Competitor Pricing,Increasing,Budget
3067,2024-09-23,98,59,13.96,Yes,Holiday,Competitor Pricing,Decreasing,Budget
9165,2024-07-27,86,454,18.74,No,Holiday,Competitor Pricing,Decreasing,Premium
4795,2024-11-29,59,148,26.34,No,None,None,Increasing,Regular
7684,2024-06-15,49,262,93.9,Yes,None,Weather,Decreasing,Budget
4671,2024-05-09,11,385,60.21,No,None,Competitor Pricing,Stable,Premium
9006,2024-05-14,66,490,32.97,No,Holiday,Competitor Pricing,Decreasing,Budget
1243,2024-10-24,35,466,79.44,No,None,None,Decreasing,Regular
5833,2024-11-07,99,451,41.6,Yes,None,Weather,Decreasing,Budget
3134,2024-03-30,39,336,32.33,Yes,Festival,Economic Indicator,Increasing,Budget
4849,2024-08-09,50,262,16.57,No,Festival,Competitor Pricing,Stable,Regular
7649,2024-06-16,84,292,87.99,Yes,Holiday,None,Stable,Premium
4996,2024-04-11,61,209,12.85,No,Festival,Competitor Pricing,Decreasing,Regular
3702,2024-04-19,79,89,52.5,No,None,Competitor Pricing,Decreasing,Regular
2555,2024-10-06,71,280,10.12,Yes,Festival,Economic Indicator,Increasing,Premium
2114,2024-02-19,29,59,23.7,No,Holiday,Economic Indicator,Stable,Premium
1479,2024-02-29,17,18,81.18,No,Holiday,Weather,Decreasing,Regular
6510,2024-09-03,90,277,59.97,No,Holiday,Competitor Pricing,Increasing,Premium
6925,2024-12-04,8,225,29.34,No,None,None,Stable,Budget
9445,2024-08-30,34,7,70.61,No,Festival,None,Increasing,Premium
3157,2024-05-17,58,259,18.06,No,Holiday,Competitor Pricing,Stable,Regular
4872,2024-06-19,6,274,87.71,Yes,Holiday,Economic Indicator,Stable,Premium
1623,2024-07-12,21,495,15.79,Yes,None,None,Decreasing,Regular
5494,2024-01-26,15,71,99.67,No,None,Competitor Pricing,Increasing,Regular
5175,2024-09-21,42,303,56.88,No,Festival,Weather,Increasing,Regular
1614,2024-09-20,43,387,91.92,No,None,Economic Indicator,Stable,Budget
8876,2024-07-17,33,409,90.5,No,Festival,Weather,Increasing,Premium
3798,2024-04-27,89,24,9.69,Yes,None,Competitor Pricing,Stable,Budget
9018,2024-03-09,69,132,18.61,No,Holiday,Competitor Pricing,Stable,Premium
8337,2024-07-29,51,154,6.57,Yes,Holiday,Weather,Increasing,Premium
4926,2024-06-10,69,395,36.65,No,Festival,None,Decreasing,Regular
1736,2024-03-31,28,128,19.13,No,Festival,None,Decreasing,Premium
3743,2024-02-20,11,239,59.99,Yes,None,Weather,Stable,Regular
1017,2024-05-19,31,228,11.45,No,Festival,Weather,Decreasing,Budget
8573,2024-10-12,70,321,96.02,Yes,None,Competitor Pricing,Increasing,Regular
8943,2024-02-22,23,232,46.34,Yes,Holiday,Economic Indicator,Increasing,Budget
1324,2024-09-10,29,79,62.53,Yes,None,Economic Indicator,Decreasing,Premium
2758,2024-03-10,6,276,58.37,No,Holiday,Weather,Increasing,Premium
3481,2024-06-27,38,308,36.39,No,Holiday,Competitor Pricing,Decreasing,Premium
6057,2024-02-19,77,315,15.64,Yes,None,Economic Indicator,Stable,Budget
9866,2024-12-28,94,369,45.53,Yes,Holiday,None,Decreasing,Budget
6071,2024-03-26,77,358,44.94,Yes,Festival,None,Increasing,Premium
3319,2024-03-31,53,322,49.06,Yes,Festival,None,Decreasing,Premium
2040,2024-04-16,38,450,33.6,No,Holiday,Competitor Pricing,Stable,Regular
3189,2024-03-16,47,411,29.23,No,Holiday,None,Increasing,Budget
2604,2024-09-02,39,185,76.02,No,Holiday,Weather,Increasing,Regular
7484,2024-09-06,40,53,59.47,No,None,Weather,Stable,Budget
2332,2024-02-23,58,372,38.09,Yes,Holiday,Economic Indicator,Stable,Budget
6459,2024-03-23,43,245,62.66,Yes,None,Competitor Pricing,Increasing,Premium
9870,2024-06-04,14,273,41.85,Yes,Holiday,Competitor Pricing,Increasing,Budget
3049,2024-06-05,34,32,93.85,Yes,None,Competitor Pricing,Stable,Regular
6129,2024-03-13,99,473,95.34,Yes,Holiday,Weather,Increasing,Budget
3533,2024-11-25,6,146,68.6,Yes,Festival,None,Stable,Regular
2902,2024-01-13,55,156,27.09,Yes,Holiday,Competitor Pricing,Stable,Regular
2001,2024-12-20,53,272,44.44,No,Holiday,Competitor Pricing,Stable,Budget
1008,2024-10-15,17,296,64.28,Yes,None,Economic Indicator,Increasing,Budget
4683,2024-06-27,90,197,36.57,Yes,Holiday,Economic Indicator,Decreasing,Premium
4914,2024-03-07,5,355,65.23,No,Festival,None,Increasing,Regular
7285,2024-04-21,83,91,65.59,No,None,Weather,Decreasing,Premium
4098,2024-08-31,36,149,8.33,Yes,None,Competitor Pricing,Increasing,Budget
2560,2024-11-11,19,296,72.71,No,None,Economic Indicator,Decreasing,Premium
3421,2024-04-16,61,89,48.78,Yes,None,Economic Indicator,Stable,Budget
4425,2024-09-20,64,149,63.12,No,Holiday,None,Stable,Budget
9439,2024-03-17,46,131,24.51,Yes,Festival,Economic Indicator,Stable,Budget
4767,2024-04-07,66,420,19.33,Yes,Holiday,Economic Indicator,Increasing,Regular
5815,2024-10-07,49,193,80.53,No,None,Competitor Pricing,Stable,Regular
6233,2024-09-04,85,154,24.07,No,Festival,Economic Indicator,Decreasing,Premium
1887,2024-11-11,32,353,38.04,No,None,None,Stable,Premium
2088,2024-01-20,61,79,54.43,Yes,Holiday,Weather,Stable,Premium
4682,2024-10-07,90,459,70.23,No,Festival,None,Decreasing,Budget
1372,2024-11-07,74,252,87.63,Yes,None,None,Stable,Regular
7928,2024-03-03,76,4,18.47,Yes,None,Economic Indicator,Decreasing,Premium
5712,2024-09-14,31,194,47.41,No,Holiday,Economic Indicator,Decreasing,Budget
9981,2024-12-16,77,1,5.52,Yes,Festival,Competitor Pricing,Decreasing,Budget
2504,2024-06-15,50,413,9.03,Yes,None,Competitor Pricing,Increasing,Regular
2387,2024-03-12,58,471,76.52,Yes,Holiday,Economic Indicator,Stable,Regular
4837,2024-06-23,36,176,71.71,Yes,Holiday,None,Stable,Premium
2666,2024-04-27,50,81,12.16,Yes,Festival,Economic Indicator,Stable,Budget
6471,2024-05-17,30,185,5.53,No,None,None,Decreasing,Regular
2614,2024-02-14,25,488,61.26,Yes,Holiday,Weather,Stable,Budget
5997,2024-05-29,42,460,42.98,No,None,Weather,Stable,Premium
7263,2024-10-30,41,278,56.26,Yes,None,Economic Indicator,Stable,Premium
4540,2024-08-15,87,379,67.82,Yes,Holiday,Competitor Pricing,Stable,Budget
4641,2024-06-11,29,377,6.69,Yes,None,None,Increasing,Regular
3190,2024-06-29,6,45,53.76,No,Holiday,Competitor Pricing,Increasing,Regular
3110,2024-12-18,22,84,24.81,Yes,Holiday,None,Stable,Budget
2456,2024-08-15,64,27,90.77,No,Festival,Competitor Pricing,Decreasing,Budget
6572,2024-07-10,81,336,17.75,Yes,Festival,Competitor Pricing,Increasing,Regular
5109,2024-03-03,93,305,15.91,No,None,Weather,Increasing,Regular
8391,2024-06-22,50,477,65.59,Yes,Holiday,Economic Indicator,Increasing,Premium
6331,2024-06-29,93,403,12.53,Yes,None,None,Decreasing,Premium
9037,2024-02-04,62,98,44.68,Yes,Festival,Weather,Decreasing,Premium
2932,2024-04-23,10,64,33.01,Yes,Holiday,None,Stable,Budget
2342,2024-12-08,45,377,51.98,No,Holiday,Competitor Pricing,Stable,Premium
5595,2024-09-10,68,185,88.28,Yes,None,Economic Indicator,Increasing,Budget
8138,2024-09-28,24,212,26.12,Yes,Festival,Weather,Stable,Budget
2518,2024-07-09,54,320,74.92,No,Holiday,Economic Indicator,Stable,Regular
8084,2024-05-18,43,87,15.53,No,None,None,Increasing,Regular
9048,2024-10-04,12,305,40.25,No,None,Economic Indicator,Decreasing,Budget
5785,2024-11-02,86,21,34.57,No,Holiday,None,Increasing,Budget
4266,2024-05-14,51,39,66.03,Yes,None,None,Decreasing,Premium
5946,2024-05-25,5,18,71.02,Yes,None,Economic Indicator,Stable,Budget
3089,2024-04-21,32,167,82.29,No,Holiday,Economic Indicator,Stable,Premium
3008,2024-04-15,51,285,68.55,No,None,Weather,Stable,Premium
7113,2024-02-04,22,154,22.75,Yes,Festival,Economic Indicator,Decreasing,Regular
8185,2024-02-03,82,331,50.85,No,Holiday,Economic Indicator,Decreasing,Premium
3649,2024-02-02,41,175,41.73,Yes,Festival,Competitor Pricing,Increasing,Budget
4631,2024-03-15,69,417,20.77,Yes,Festival,Weather,Increasing,Regular
1233,2024-10-26,58,493,57.97,No,None,Economic Indicator,Increasing,Premium
4497,2024-06-04,28,358,82.26,Yes,Festival,None,Increasing,Premium
7694,2024-04-20,13,435,20.87,No,Festival,Competitor Pricing,Increasing,Premium
8025,2024-11-28,40,203,34.62,Yes,Holiday,Weather,Decreasing,Premium
1215,2024-05-20,43,406,25.39,No,None,None,Decreasing,Premium
4853,2024-10-15,35,386,32.51,Yes,Holiday,Weather,Increasing,Budget
1819,2024-10-20,8,439,79.69,No,None,Competitor Pricing,Decreasing,Budget
6844,2024-10-31,90,237,96.4,Yes,Holiday,Weather,Increasing,Premium
3539,2024-02-28,29,456,5.98,Yes,None,Weather,Stable,Regular
2374,2024-05-26,48,361,73.08,Yes,Festival,None,Increasing,Regular
8554,2024-09-04,72,485,35.77,No,None,Economic Indicator,Increasing,Budget
8853,2024-05-07,14,230,11.84,Yes,Festival,Competitor Pricing,Increasing,Premium
6543,2024-06-06,87,199,24.89,No,Festival,None,Stable,Budget
1477,2024-05-16,86,255,25.51,Yes,Festival,Economic Indicator,Decreasing,Regular
2082,2024-09-19,78,329,47.63,Yes,Festival,None,Increasing,Budget
1035,2024-11-10,60,346,44.25,Yes,Holiday,Competitor Pricing,Stable,Budget
3297,2024-05-13,65,89,64.93,No,Festival,Competitor Pricing,Increasing,Premium
4031,2024-02-17,23,278,51.75,No,None,Economic Indicator,Increasing,Regular
8185,2024-10-24,3,340,28.99,No,Festival,Economic Indicator,Stable,Regular
9907,2024-03-14,75,319,55.94,Yes,Festival,Weather,Stable,Premium
4294,2024-01-07,4,380,79.4,No,Holiday,Competitor Pricing,Stable,Regular
2546,2024-01-15,21,68,97.63,No,Holiday,Competitor Pricing,Stable,Budget
8458,2024-06-16,90,156,67.72,Yes,Festival,Weather,Decreasing,Premium
5123,2024-07-31,26,49,49.45,No,Holiday,Weather,Stable,Budget
2492,2024-05-06,15,105,66.05,Yes,Holiday,Competitor Pricing,Stable,Premium
8246,2024-07-12,5,91,34.49,Yes,None,Weather,Stable,Budget
9038,2024-12-15,24,17,35.41,No,Holiday,None,Stable,Regular
2212,2024-11-17,15,363,16.27,Yes,Holiday,Competitor Pricing,Stable,Premium
6959,2024-08-04,41,403,39.4,No,Festival,Economic Indicator,Stable,Budget
2820,2024-07-19,68,102,91.55,No,None,Weather,Increasing,Budget
3990,2024-03-29,21,88,48.14,Yes,Holiday,Economic Indicator,Increasing,Budget
2823,2024-08-29,29,365,88.87,Yes,Holiday,Weather,Stable,Premium
5674,2024-05-20,56,22,62.23,No,Festival,Competitor Pricing,Increasing,Premium
7672,2024-06-25,21,193,71.92,Yes,Festival,None,Increasing,Regular
9014,2024-03-14,27,47,35.17,Yes,None,Economic Indicator,Increasing,Premium
4186,2024-12-09,88,315,93.82,No,Festival,Weather,Increasing,Regular
7400,2024-04-04,90,271,38.53,Yes,None,None,Increasing,Regular
6713,2024-12-17,83,446,35.57,Yes,None,Economic Indicator,Decreasing,Regular
2616,2024-10-16,14,321,23.1,No,Holiday,Weather,Stable,Budget
9255,2024-07-20,25,196,31.32,Yes,Holiday,Weather,Increasing,Regular
5329,2024-08-04,12,32,56.81,No,None,Economic Indicator,Increasing,Premium
8849,2024-02-05,63,424,21.41,Yes,None,Economic Indicator,Stable,Premium
6730,2024-10-26,98,44,30.52,No,Festival,None,Stable,Budget
9367,2024-08-31,34,275,71.79,No,Holiday,Weather,Stable,Premium
3782,2024-04-22,12,248,24.84,Yes,Festival,Economic Indicator,Stable,Budget
3853,2024-07-31,6,122,72.51,No,Holiday,Competitor Pricing,Decreasing,Budget
6636,2024-10-15,3,132,93.97,Yes,Holiday,None,Decreasing,Regular
5547,2024-10-12,32,433,38.89,No,Festival,None,Increasing,Budget
7935,2024-02-19,64,232,21.21,No,Holiday,None,Decreasing,Regular
2911,2024-06-04,34,182,56.72,Yes,Festival,None,Increasing,Budget
8173,2024-11-12,12,35,90.4,No,Festival,None,Stable,Regular
2484,2024-02-18,56,459,44.96,No,None,None,Decreasing,Premium
8117,2024-12-01,92,393,40.82,No,None,Competitor Pricing,Decreasing,Regular
1864,2024-10-12,31,16,90.85,No,None,Weather,Decreasing,Regular
8872,2024-06-27,48,98,28.38,No,Holiday,Competitor Pricing,Stable,Premium
5250,2024-12-18,69,83,96.5,Yes,None,None,Increasing,Premium
4097,2024-05-12,9,54,94.68,No,None,Economic Indicator,Decreasing,Premium
2120,2024-10-04,78,18,31.45,No,None,None,Increasing,Premium
4744,2024-04-27,61,95,70.53,Yes,None,None,Increasing,Budget
5355,2024-03-07,6,324,6.44,Yes,Holiday,Weather,Decreasing,Premium
6737,2024-09-18,67,206,49.63,No,Holiday,Competitor Pricing,Increasing,Premium
4913,2024-01-04,66,402,53.21,No,Festival,Economic Indicator,Decreasing,Regular
1298,2024-07-29,50,7,87.7,No,None,Weather,Increasing,Regular
6420,2024-03-12,69,3,11.25,No,None,None,Stable,Premium
1683,2024-04-18,22,129,32.49,Yes,Festival,Competitor Pricing,Stable,Premium
2855,2024-10-25,4,113,10.62,No,Festival,Competitor Pricing,Increasing,Premium
2473,2024-11-26,17,215,96.59,Yes,Festival,Competitor Pricing,Stable,Budget
6024,2024-01-16,45,272,52.43,Yes,Festival,Weather,Stable,Budget
5099,2024-05-12,43,85,68.35,No,None,Economic Indicator,Stable,Budget
2144,2024-10-08,5,140,5.33,No,Holiday,Economic Indicator,Stable,Budget
2449,2024-06-23,28,482,76.34,Yes,Festival,Weather,Decreasing,Regular
5154,2024-09-10,52,440,8.03,No,Festival,Economic Indicator,Stable,Budget
1581,2024-07-30,88,161,70.93,No,Festival,Economic Indicator,Stable,Regular
1503,2024-10-21,1,478,91.94,Yes,None,None,Decreasing,Regular
2128,2024-10-25,67,123,76.41,No,None,Weather,Stable,Budget
4717,2024-10-11,59,446,26.44,No,Festival,Competitor Pricing,Increasing,Regular
5991,2024-05-06,6,143,42.67,No,Festival,Economic Indicator,Increasing,Regular
7527,2024-12-26,1,93,94.21,No,None,Economic Indicator,Decreasing,Budget
4414,2024-08-13,11,189,86.67,Yes,None,Economic Indicator,Increasing,Budget
9713,2024-05-02,40,77,98.33,No,Festival,Weather,Stable,Budget
9632,2024-09-02,66,248,41.76,No,Holiday,Weather,Increasing,Premium
5116,2024-01-10,43,270,17.99,No,Holiday,Competitor Pricing,Increasing,Regular
4692,2024-05-29,1,445,8.83,No,Holiday,None,Stable,Regular
5727,2024-10-21,27,50,35.63,No,Festival,None,Decreasing,Premium
8944,2024-03-21,96,57,48.74,No,Holiday,Economic Indicator,Decreasing,Premium
9788,2024-02-05,78,339,41.1,No,Holiday,Economic Indicator,Stable,Budget
6411,2024-10-11,63,190,55.12,No,Holiday,None,Decreasing,Regular
9011,2024-09-26,91,287,56.34,No,None,Weather,Decreasing,Regular
2227,2024-09-07,26,135,62.09,No,None,Weather,Increasing,Budget
3133,2024-04-27,3,315,76.36,Yes,Holiday,Competitor Pricing,Stable,Regular
4205,2024-05-04,7,451,24.64,Yes,Festival,Weather,Decreasing,Premium
9789,2024-04-01,32,35,31.88,No,Festival,None,Decreasing,Premium
3914,2024-04-22,89,5,51.3,No,Festival,Economic Indicator,Stable,Premium
6859,2024-12-24,3,95,94.84,Yes,None,None,Decreasing,Regular
7053,2024-09-02,12,370,12.32,Yes,None,None,Increasing,Regular
3324,2024-11-24,42,426,61.38,Yes,Holiday,Competitor Pricing,Increasing,Regular
3217,2024-02-15,34,178,56.66,Yes,Festival,Economic Indicator,Stable,Budget
7686,2024-03-29,25,10,49.01,Yes,Holiday,Competitor Pricing,Increasing,Budget
2955,2024-02-12,85,150,80.99,No,Festival,Weather,Decreasing,Premium
4747,2024-06-18,39,261,34.93,No,Holiday,None,Stable,Premium
9877,2024-01-08,54,454,65.55,Yes,Festival,None,Decreasing,Regular
5390,2024-07-08,71,252,16.57,Yes,None,Competitor Pricing,Decreasing,Budget
8603,2024-02-28,19,308,73.19,Yes,Holiday,None,Stable,Regular
3226,2024-03-18,10,96,6.62,Yes,Festival,Economic Indicator,Decreasing,Regular
3515,2024-11-30,23,194,56.19,Yes,Holiday,Weather,Increasing,Budget
9629,2024-05-12,58,374,41.2,No,None,None,Stable,Budget
2633,2024-09-02,88,90,99.68,No,Festival,None,Stable,Premium
9574,2024-10-19,7,307,91.02,Yes,None,Competitor Pricing,Decreasing,Premium
2786,2024-11-08,5,421,80.5,No,None,Weather,Increasing,Budget
4612,2024-01-26,48,179,53.18,No,None,None,Stable,Premium
2320,2024-09-20,21,437,97.64,Yes,Holiday,Weather,Stable,Budget
7557,2024-10-14,58,274,83.18,Yes,Festival,Competitor Pricing,Decreasing,Premium
3418,2024-06-09,16,296,12.33,No,Holiday,Weather,Decreasing,Premium
5726,2024-11-27,29,400,83.05,Yes,Holiday,Economic Indicator,Increasing,Regular
7636,2024-02-05,79,450,92.84,No,Festival,Competitor Pricing,Decreasing,Budget
2015,2024-07-26,6,377,71.9,Yes,Festival,None,Increasing,Premium
3473,2024-06-12,3,476,5.8,No,None,Competitor Pricing,Stable,Budget
1918,2024-09-11,92,303,58.19,Yes,Festival,Competitor Pricing,Increasing,Premium
5543,2024-07-10,17,59,94.74,Yes,None,Weather,Stable,Regular
4967,2024-04-04,63,104,66.16,Yes,Holiday,Weather,Decreasing,Premium
4479,2024-01-23,92,85,71.39,Yes,Festival,None,Stable,Premium
7193,2024-04-14,12,23,79.55,Yes,Holiday,Competitor Pricing,Increasing,Regular
8620,2024-08-14,10,243,88.66,No,Holiday,None,Increasing,Premium
4465,2024-08-08,56,224,44.29,Yes,None,Weather,Increasing,Regular
1307,2024-05-22,60,3,49.27,Yes,Holiday,Competitor Pricing,Decreasing,Regular
7595,2024-08-10,59,122,76.06,Yes,None,Competitor Pricing,Increasing,Budget
7681,2024-10-22,47,67,84.39,No,Holiday,Competitor Pricing,Decreasing,Premium
7874,2024-03-13,10,103,49.53,Yes,None,None,Decreasing,Regular
8909,2024-11-29,78,367,9.35,No,None,Competitor Pricing,Stable,Premium
4803,2024-05-15,26,35,95.43,No,None,Economic Indicator,Decreasing,Premium
2618,2024-08-03,25,97,73.72,Yes,None,Weather,Decreasing,Regular
8758,2024-04-23,88,306,84.81,No,None,Economic Indicator,Stable,Budget
9965,2024-03-23,19,479,97.31,Yes,Festival,Economic Indicator,Increasing,Budget
